Year,Annee,ISO,Jurisdiction,Juridiction,Insect_species,Insecte_espece,Area,Superficie
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,34520,34520
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,135984,135984
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,261411,261411
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,122473,122473
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,590.6561279,590.6561279
2016,2016,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,1123591,1123591
2016,2016,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,5086,5086
2016,2016,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,22586,22586
2016,2016,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,ON,Ontario,Ontario,Other,Autres,50749,50749
2016,2016,ON,Ontario,Ontario,Spongy moth,Spongieuse,0,0
2016,2016,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,119462,119462
2016,2016,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,2,2
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Other,Autres,15,15
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Spongy moth,Spongieuse,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,10,10
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,PE,Prince Edward Island,Ile-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,QC,Quebec,Quebec,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,QC,Quebec,Quebec,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,QC,Quebec,Quebec,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,QC,Quebec,Quebec,Forest tent caterpillar,Livree des forets,68527,68527
2016,2016,QC,Quebec,Quebec,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,QC,Quebec,Quebec,Jack pine budworm,Tordeuse du pin gris,0,0
2016,2016,QC,Quebec,Quebec,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,QC,Quebec,Quebec,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,QC,Quebec,Quebec,Other,Autres,0,0
2016,2016,QC,Quebec,Quebec,Spongy moth,Spongieuse,0,0
2016,2016,QC,Quebec,Quebec,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,QC,Quebec,Quebec,Spruce budworm,Tordeuse des bourgeons de l'epinette,4664658,4664658
2016,2016,QC,Quebec,Quebec,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,QC,Quebec,Quebec,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,QC,Quebec,Quebec,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Forest tent caterpillar,Livree des forets,565388,565388
2016,2016,SK,Saskatchewan,Saskatchewan,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Jack pine budworm,Tordeuse du pin gris,1965,1965
2016,2016,SK,Saskatchewan,Saskatchewan,Large aspen tortrix,Tordeuse du tremble,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Other,Autres,374,374
2016,2016,SK,Saskatchewan,Saskatchewan,Spongy moth,Spongieuse,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,SK,Saskatchewan,Saskatchewan,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2016,2016,YT,Yukon,Yukon,Aspen twoleaf tier,Noctuelle decolorie,0,0
2016,2016,YT,Yukon,Yukon,Balsam fir sawfly,Diprion du sapin,0,0
2016,2016,YT,Yukon,Yukon,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2016,2016,YT,Yukon,Yukon,Bruce spanworm,Arpenteuse de Bruce,0,0
2016,2016,YT,Yukon,Yukon,Forest tent caterpillar,Livree des forets,0,0
2016,2016,YT,Yukon,Yukon,Hemlock looper,Arpenteuse de la pruche,0,0
2016,2016,YT,Yukon,Yukon,Jack pine budworm,Tordeuse du pin gris,0,0
2016,2016,YT,Yukon,Yukon,Large aspen tortrix,Tordeuse du tremble,21783,21783
2016,2016,YT,Yukon,Yukon,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2016,2016,YT,Yukon,Yukon,Other,Autres,179160,179160
2016,2016,YT,Yukon,Yukon,Spongy moth,Spongieuse,0,0
2016,2016,YT,Yukon,Yukon,Spruce beetle,Dendroctone de l'epinette,0,0
2016,2016,YT,Yukon,Yukon,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2016,2016,YT,Yukon,Yukon,Swaine jack pine sawfly,Diprion de Swaine,0,0
2016,2016,YT,Yukon,Yukon,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2016,2016,YT,Yukon,Yukon,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,AB,Alberta,Alberta,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,AB,Alberta,Alberta,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,AB,Alberta,Alberta,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,AB,Alberta,Alberta,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,AB,Alberta,Alberta,Forest tent caterpillar,Livree des forets,593986,593986
2017,2017,AB,Alberta,Alberta,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,AB,Alberta,Alberta,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,AB,Alberta,Alberta,Large aspen tortrix,Tordeuse du tremble,294123,294123
2017,2017,AB,Alberta,Alberta,Mountain pine beetle,Dendroctone du pin ponderosa,213170,213170
2017,2017,AB,Alberta,Alberta,Other,Autres,156243,156243
2017,2017,AB,Alberta,Alberta,Spongy moth,Spongieuse,0,0
2017,2017,AB,Alberta,Alberta,Spruce beetle,Dendroctone de l'epinette,3138,3138
2017,2017,AB,Alberta,Alberta,Spruce budworm,Tordeuse des bourgeons de l'epinette,17337,17337
2017,2017,AB,Alberta,Alberta,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,AB,Alberta,Alberta,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,AB,Alberta,Alberta,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Bruce spanworm,Arpenteuse de Bruce,4456,4456
2017,2017,BC,British Columbia,Colombie-Britannique,Forest tent caterpillar,Livree des forets,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Large aspen tortrix,Tordeuse du tremble,1521,1521
2017,2017,BC,British Columbia,Colombie-Britannique,Mountain pine beetle,Dendroctone du pin ponderosa,119089,119089
2017,2017,BC,British Columbia,Colombie-Britannique,Other,Autres,4419043,4419043
2017,2017,BC,British Columbia,Colombie-Britannique,Spongy moth,Spongieuse,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Spruce beetle,Dendroctone de l'epinette,501873,501873
2017,2017,BC,British Columbia,Colombie-Britannique,Spruce budworm,Tordeuse des bourgeons de l'epinette,756,756
2017,2017,BC,British Columbia,Colombie-Britannique,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,BC,British Columbia,Colombie-Britannique,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,376100,376100
2017,2017,BC,British Columbia,Colombie-Britannique,Western spruce budworm,Tordeuse occidentale de l'epinette,704,704
2017,2017,MB,Manitoba,Manitoba,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,MB,Manitoba,Manitoba,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,MB,Manitoba,Manitoba,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,MB,Manitoba,Manitoba,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,MB,Manitoba,Manitoba,Forest tent caterpillar,Livree des forets,403704,403704
2017,2017,MB,Manitoba,Manitoba,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,MB,Manitoba,Manitoba,Jack pine budworm,Tordeuse du pin gris,638181,638181
2017,2017,MB,Manitoba,Manitoba,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,MB,Manitoba,Manitoba,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,MB,Manitoba,Manitoba,Other,Autres,25906,25906
2017,2017,MB,Manitoba,Manitoba,Spongy moth,Spongieuse,0,0
2017,2017,MB,Manitoba,Manitoba,Spruce beetle,Dendroctone de l'epinette,0,0
2017,2017,MB,Manitoba,Manitoba,Spruce budworm,Tordeuse des bourgeons de l'epinette,388,388
2017,2017,MB,Manitoba,Manitoba,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,MB,Manitoba,Manitoba,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,MB,Manitoba,Manitoba,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Forest tent caterpillar,Livree des forets,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Other,Autres,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spongy moth,Spongieuse,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spruce beetle,Dendroctone de l'epinette,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Spruce budworm,Tordeuse des bourgeons de l'epinette,875,875
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,NB,New Brunswick,Nouveau-Brunswick,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Forest tent caterpillar,Livree des forets,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Hemlock looper,Arpenteuse de la pruche,1443,1443
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Other,Autres,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spongy moth,Spongieuse,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce beetle,Dendroctone de l'epinette,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Spruce budworm,Tordeuse des bourgeons de l'epinette,430,430
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Forest tent caterpillar,Livree des forets,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Other,Autres,2893,2893
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spongy moth,Spongieuse,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spruce beetle,Dendroctone de l'epinette,1860,1860
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,NS,Nova Scotia,Nouvelle-ecosse,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Forest tent caterpillar,Livree des forets,1045,1045
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Other,Autres,239837,239837
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spongy moth,Spongieuse,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce beetle,Dendroctone de l'epinette,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Spruce budworm,Tordeuse des bourgeons de l'epinette,245859,245859
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,NT,Northwest Territories,Territoires du Nord-Ouest,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,ON,Ontario,Ontario,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,ON,Ontario,Ontario,Balsam fir sawfly,Diprion du sapin,269.5677185,269.5677185
2017,2017,ON,Ontario,Ontario,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,ON,Ontario,Ontario,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,ON,Ontario,Ontario,Forest tent caterpillar,Livree des forets,2348545,2348545
2017,2017,ON,Ontario,Ontario,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,ON,Ontario,Ontario,Jack pine budworm,Tordeuse du pin gris,100510,100510
2017,2017,ON,Ontario,Ontario,Large aspen tortrix,Tordeuse du tremble,96629,96629
2017,2017,ON,Ontario,Ontario,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,ON,Ontario,Ontario,Other,Autres,65648,65648
2017,2017,ON,Ontario,Ontario,Spongy moth,Spongieuse,21712,21712
2017,2017,ON,Ontario,Ontario,Spruce beetle,Dendroctone de l'epinette,0,0
2017,2017,ON,Ontario,Ontario,Spruce budworm,Tordeuse des bourgeons de l'epinette,147546,147546
2017,2017,ON,Ontario,Ontario,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,ON,Ontario,Ontario,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,ON,Ontario,Ontario,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Aspen twoleaf tier,Noctuelle decolorie,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Balsam fir sawfly,Diprion du sapin,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Blackheaded budworm,Tordeuse a tete noire de l'epinette,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Bruce spanworm,Arpenteuse de Bruce,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Forest tent caterpillar,Livree des forets,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Hemlock looper,Arpenteuse de la pruche,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Jack pine budworm,Tordeuse du pin gris,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Large aspen tortrix,Tordeuse du tremble,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Mountain pine beetle,Dendroctone du pin ponderosa,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Other,Autres,15,15
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Spongy moth,Spongieuse,2,2
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce beetle,Dendroctone de l'epinette,10,10
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Spruce budworm,Tordeuse des bourgeons de l'epinette,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Swaine jack pine sawfly,Diprion de Swaine,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Two-year-cycle spruce budworm,Tordeuse a cycle de deux ans,0,0
2017,2017,PE,Prince Edward Island,Ile-du-Prince-edouard,Western spruce budworm,Tordeuse occidentale de l'epinette,0,0
2017,2017,QC,Quebec,Quebec,Aspen twoleaf tier,Noctuelle decolorie,0,0
